CODIGO;ENTIDAD;NOMBRE FANTASIA;DIRECCION;COMUNA;HORARIO REFERENCIAL;ESTE;NORTE;LONGITUD;LATITUD
99384;Fullcarga;CARNES EL CHINITO;NICOLAS DE GARNICA 0388;RECOLETA;;348177;6301943;-70.6333283733073;-33.4114087060707
99443;Fullcarga;JOEL;LA VICTORIA 2931;MAIPU;;335765;6291830;-70.768608;-33.500748
99444;Fullcarga;SANTA TERESA;RICARDO CUMMING  980;SANTIAGO;;344882;6299466;-70.6691763375431;-33.4332644608075
99445;Fullcarga;ALEJANDRA;VOLCAN LLAIMA  5874;LA FLORIDA;;354126;6290698;-70.57120355;-33.51361858
99446;Fullcarga;JOEL;GRECIA 1224;MAIPU;;335250;6290462;-70.77440581753285;-33.513000154265306
99461;Fullcarga;CHICOS BUENOS;MAPOCHO NORTE 8039;CERRO NAVIA;;337284;6300550;-70.75067641259675;-33.42236755622805
99462;Fullcarga;EL MANOLO;COLON  6827;LAS CONDES;;355156;6301362;-70.55839349016715;-33.4176111613053
99463;Fullcarga;MARIA MUÑOZ HENRIQUEZ;ALCALDE MANUEL DE LA LASTRA FRENTE AL 2591;LA REINA;;355534;6299875;-70.5545669916625;-33.4310650849115
99554;Fullcarga;CENTRO DE LLAMADOS;GENERAL BAQUEDANO  830;SANTIAGO;;345147;6299344;-70.6663483806994;-33.4344001946802
99561;Fullcarga;GALBARINO;MAR CASPIO  6742;CERRO NAVIA;;339413;6301013;-70.72770268;-33.41851096
99564;Fullcarga;BELEN;VICTORINO LAYNEZ 780-A;QUINTA NORMAL;;342217;6298337;-70.6980292335335;-33.4430594570834
99567;Fullcarga;PALAS ATENEA;CARRASCAL  4494;QUINTA NORMAL;;342392;6300603;-70.6957553;-33.42265134
99568;Fullcarga;MASTER BAKER SPA (C);ROJAS MAGALLANES 3560;LA FLORIDA;;355498;6288249;-70.55682634244036;-33.53588248969373
99574;Fullcarga;JA-V-IC;JUAN CRISTOBAL 4073;RECOLETA;;346608;6304963;-70.649681569992;-33.3839552594002
99582;Fullcarga;EL PORTON;JOSE MANUEL BORGOÑO  2394;MAIPU;;333796;6290910;-70.7899657575758;-33.5087424242424
99634;Fullcarga;CRISOL;BUTALCURA  1099;ESTACION CENTRAL;;341530;6294807;-70.70604;-33.4747766666666
99682;Fullcarga;AUCO;PATRICIA  9145;LAS CONDES;;357412;6301048;-70.5341858580861;-33.4207410872134
99713;Fullcarga;LA CLARIETA;CHACABUCO  1136;RENCA;;342205;6301960;-70.6975254487179;-33.4103926282051
99781;Fullcarga;MIGUEL TORRES;DEPARTAMENTAL 1560;SAN MIGUEL;;345630;6291896;-70.6624386805556;-33.5016261805556
99784;Fullcarga;EL DOKY;LOS AMERINDIOS  1002;QUILICURA;;340022;6307620;-70.7199918345829;-33.3590372734211
99787;Fullcarga;TIA PATY;LUIS INFANTE CERDA  5734;ESTACION CENTRAL;;340828;6294582;-70.7136347705551;-33.4767064549403
99795;Fullcarga;JHOSKA;ABATE MOLINA 648B;SANTIAGO;;344601;6296744;-70.672107;-33.457484
99814;Fullcarga;DONDE EL RODO;PASAJE 63  01402;LO ESPEJO;;344678;6290509;-70.67291990453401;-33.513993083346094
99825;Fullcarga;PATRICIA;CLEMENTE FABRES 1272;PROVIDENCIA;;349892;6298630;-70.61544257110377;-33.4415189728109
99830;Fullcarga;DANY'S;BARROS ARANA 1971;SAN BERNARDO;;341767;6279528;-70.7061968251194;-33.6125654457188
99869;Fullcarga;TODO PETS;ANGEL PIMENTEL  02121;PUENTE ALTO;;355463;6282514;-70.55813566674281;-33.5875878045553
99870;Fullcarga;LA BENDICION;CHILOE 0869;PUENTE ALTO;;349525;6278178;-70.6228273333333;-33.6258625
99873;Fullcarga;SWEET Y SALTY;AMERICO VESPUCIO  1309;PUDAHUEL;;334477;6299973;-70.7809613490489;-33.4271407448815
99896;Fullcarga;HAITI CHERIE;VALDIVIESO 445;RECOLETA;;347578;6301679;-70.63981016296937;-33.41370082334453
99903;Fullcarga;MI BAZAR;ISLA OWEN  8740;PUDAHUEL;;336367;6296058;-70.76136238443713;-33.4627265352453
100035;Fullcarga;KIOSKO;GUILLERMO MANN FRENTE AL  1889;ÑUÑOA;;350135;6295395;-70.6133695947096;-33.4707211255317
100037;Fullcarga;GARRAS Y PATAS;LEON WEISNSTEIN  5019;ÑUÑOA;;353302;6298458;-70.57880037405916;-33.44354358640922
100039;Fullcarga;RIOLA DELGADO ARRIAGADA;ANTONIO VARAS FRENTE  2604;ÑUÑOA;;350452;6297555;-70.6095976576576;-33.4512841891892
100040;Fullcarga;MINIMARKET LOS PEREZ;PADRE HURTADO 16448;SAN BERNARDO;;344145;6278373;-70.6807775473117;-33.6233237707176
100041;Fullcarga;SAGITARIO;NATANIEL COX  1506;SANTIAGO;;346672;6295701;-70.6505743333333;-33.467472
100047;Fullcarga;MAXI Y EMILIY;ARAUCO 640;SANTIAGO;;348850;6292639;-70.6276544640821;-33.4953888444195
100048;Fullcarga;CENTRO DE LLAMADOS MINIMARKET;PATRICIO LYNCH NORTE 27;LA REINA;;354554;6297602;-70.5654659741335;-33.4514262372576
100051;Fullcarga;TABAQUERIA;JORGE ALESSANDRI  1347;LA REINA;;356426;6296392;-70.5455293548387;-33.4625955913978
100052;Fullcarga;ALMACEN;PARINACOTA 223;LA REINA;;357683;6297292;-70.53186727;-33.45464817
100053;Fullcarga;DON LUCHA;DIPUTADA LAURA RODRIGUEZ 565;LA REINA;;356875;6297033;-70.54060228;-33.45686937
100056;Fullcarga;HECTOR NIBALDO LIZAMA MARCHAN;EL CANELO 1501;MAIPU;;338552;6291403;-70.7386975275614;-33.5050238138193
100058;Fullcarga;MARIA ANGELICA SOTO MORALES;AVDA SUR (AVDA SUR CON LAS NACIONES) 2010;MAIPU;;334108;6289422;-70.78688916;-33.52220318
100060;Fullcarga;MARCO ANTONIO;MARCO ANTONIO (CAM.MELIPILLA/4 PTE) 16755;MAIPU;;335474;6286722;-70.77267652;-33.54675442
100061;Fullcarga;BAZAR DEL FLOW;AV. NUEVA SAN MARTIN 1336;MAIPU;;335150;6289169;-70.77571704;-33.52463997
100065;Fullcarga;NELLY SOLEDAD ANDRADE PEREZ;GASPAR DE SOTO 496;SAN JOAQUIN;;347790;6292512;-70.6390915882353;-33.4963771226321
100115;Fullcarga;ROSA LEIVA PAZ;RODAS 7255;CERRO NAVIA;;338695;6300674;-70.73549272;-33.42146141
100117;Fullcarga;MINIMARKET MARISA;BENOZZO GOZZOLI  4420;SAN JOAQUIN;;348658;6292360;-70.62976824836461;-33.497870126294124
100118;Fullcarga;GLORIS;TURQUESA  10801;LA FLORIDA;;350826;6285563;-70.6075800851152;-33.5594619350471
100119;Fullcarga;TABITA;SAN GREGORIO  3786;SAN JOAQUIN;;348095;6293101;-70.6357065384615;-33.4911138461538
100121;Fullcarga;ESTABLECIMIENTOS PABLITO;PILOTO ACEVEDO 351;CERRILLOS;;341907;6293528;-70.7022120729167;-33.4863625982143
100143;Fullcarga;MAYRA;FRANCISCO DE TOLEDO 4725;SAN JOAQUIN;;348478;6292029;-70.63176041;-33.50083441
100154;Fullcarga;PABLITO;LAS ROSAS  162;QUILICURA;;338113;6306503;-70.74070108630191;-33.36882092315567
100158;Fullcarga;LITTLE MARKET;JUAN DE BARROS 3562;QUINTA NORMAL;;342915;6299703;-70.6902896626377;-33.4308472423062
100167;Fullcarga;EL PARRON;JUAN ERRAZURIZ  1476;MAIPU;;336760;6295428;-70.7572464102564;-33.4684606410256
100169;Fullcarga;PROVISIONES SANTA FE;LOS AROMOS VILLA LOS FUNDADORES 7538;CERRILLOS;;339989;6291672;-70.72318523;-33.5028161
100170;Fullcarga;POLI;HUELEN  1567;CERRO NAVIA;;338229;6300685;-70.7404962838656;-33.4212927089738
100175;Fullcarga;RENATO; PUERTO OCTAY  720;MAIPU;;334345;6288220;-70.7845607489441;-33.5330768137731
100177;Fullcarga;LA PLAZA; LAS GAMELAS 356;PUDAHUEL;;337359;6296348;-70.7506369007552;-33.4602575705572
100188;Fullcarga;MIAMI 1;JOSE MANUEL BALMACEDA 4408;RENCA;;341031;6302728;-70.71001462213806;-33.40329524397038
100192;Fullcarga;DOMI;PASAJE COPIAPO 9006;LA FLORIDA;;355271;6288357;-70.55925065;-33.53488159
100202;Fullcarga;HNOS JOFRE Y CIA; LAS NIEVES ORIENTE  3721;PUENTE ALTO;;355136;6284344;-70.5613529685126;-33.5710411426463
100204;Fullcarga;SEÑORA LUCY;LA CAPILLA 03507;LA PINTANA;;350432;6282069;-70.6124068888889;-33.5909084444444
100234;Fullcarga;LA MENCHE;SENO OTWAY  7618;CERRO NAVIA;;337897;6301169;-70.74397807;-33.41687958
100237;Fullcarga;COMERCIAL MAR SIG SPA;PEDRO FONTOVA  4001;CONCHALI;;344688;6304254;-70.6704391712747;-33.390071589299
100267;Fullcarga;RUBEN GAJARDO;DEPARTAMENTAL  4221;PEDRO AGUIRRE CERDA;;343521;6293450;-70.68486245544895;-33.48731037721868
100288;Fullcarga;FLAK JESS;LAS UVAS Y EL VIENTO 0920;LA GRANJA;;349843;6286725;-70.6179629630877;-33.5488484162865
100289;Fullcarga;BUENA FE;LA GARROCHA  5645;ESTACION CENTRAL;;340878;6295320;-70.71297050340826;-33.47006263405382
100340;Fullcarga;SAN JUAN;ECLIPSES 2799 G;MACUL;;351027;6292739;-70.6042178257398;-33.494785472616
100400;Fullcarga;DON HERBERT;SAN JOSE DE LA ESTRELLA 1460 1460;LA FLORIDA;;354547;6286386;-70.5673684153211;-33.5525573134116
100401;Fullcarga;ALMACEN BAZAR FELYPE;LOS NOGALES 3165;LA FLORIDA;;354923;6289089;-70.5628827311141;-33.5282334916383
100402;Fullcarga;EL FUTURO;ALMIRANTE RIVEROS 9660;EL BOSQUE;;346256;6286558;-70.656051;-33.549556
100407;Fullcarga;PABLO JAIME VALDEBENITO FARIAS;CAPITAN AVALOS 171;EL BOSQUE;;344993;6286410;-70.67024145664632;-33.55098909641169
100412;Fullcarga;SEÑORA CARMEN;COLLAHUASI 8142;LA FLORIDA;;353281;6288988;-70.5805689583333;-33.5289228645833
100417;Fullcarga;EL TATA;LA ESCUELA 6310;SAN MIGUEL;;345165;6290981;-70.6675985;-33.50980797
100425;Fullcarga;JUAN ANTONIO PRATS VERDUGO;TOMAS MORO FRENTE AL 1349;LAS CONDES;;355591;6300799;-70.55380714;-33.42274809
100427;Fullcarga;ANGEL MARKET ;RAFAEL MATUS 1428;LA FLORIDA;;351564;6284914;-70.59973326;-33.56541823
100436;Fullcarga;ALMACEN DEL BARRIO;TEGUALDA  1497;PROVIDENCIA;;349165;6297890;-70.62338488;-33.44808831
100535;Fullcarga;MASCOTAS;GENERAL ARRIAGADA 10807 A;LA FLORIDA;;352310;6285851;-70.590979;-33.556784
100592;Fullcarga;PO LOTO;FAUSTINO SARMIENTO   26;ÑUÑOA;;350040;6297353;-70.6140631135944;-33.4530524455064
100594;Fullcarga;LA KARLITA;LOS CARDENALES 069;RECOLETA;;348709;6303871;-70.6272874180705;-33.3940940079143
100595;Fullcarga;SAN ELOY;MANUEL ANTONIO TOCORNAL  1602;SANTIAGO;;348032;6295883;-70.6359083333333;-33.4660225
100674;Fullcarga;REVELACION;JOSE MIGUEL DE LA BARRA 404;SANTIAGO;;347289;6299023;-70.6433681987909;-33.4376075058018
100690;Fullcarga;ALMACEN LA COPA;MARIANO NECOCHEA  1320;CERRO NAVIA;;339848;6299499;-70.7233034626515;-33.4322307107904
100698;Fullcarga;PATRICIA;ALCALDE MANUEL MUÑOZ BAHAMONDES 771;PUENTE ALTO;;351632;6280361;-70.5997592236934;-33.6064786897426
100703;Fullcarga;EL CHOLITO;LOS LIRIOS 886;LO PRADO;;338953;6298364;-70.7331292337488;-33.4423235826441
100710;Fullcarga;DISTRIBUIDORA SIV;ANA HANGAKOE  1259;PUDAHUEL;;335207;6299125;-70.7732679358452;-33.4348927465054
100713;Fullcarga;BELENCITA;NONATO COO (ESQUINA LOS CANARIOS) 0570;PUENTE ALTO;;355075;6279236;-70.5628398809524;-33.6170938095238
100764;Fullcarga;PLAN D;TRES NORTE 1528;MAIPU;;338532;6292448;-70.7387254921201;-33.4956004325078
100765;Fullcarga;EMMANUEL;RENE SCHNEIDER  1587;MAIPU;;338215;6290631;-70.7424642743053;-33.5119289567571
100766;Fullcarga;MISS EMILI;PAPA SIME  1633;CERRO NAVIA;;337573;6300052;-70.7476596238363;-33.4268967139013
100778;Fullcarga;PROGRESO;CLODOMIRO FIGUEROA 8640;LA GRANJA;;348597;6287693;-70.6312211904762;-33.5399476190476
100779;Fullcarga;PILAR TORRES;SAN LUIS DE MACUL 6265;PEÑALOLEN;;354385;6291343;-70.5683106275134;-33.5078352936398
100795;Fullcarga;MONICA URRA; SAN DANIEL  9256;PUDAHUEL;;336016;6299707;-70.76446163049401;-33.42977777673611
100805;Fullcarga;MARITZA;LUIS CRUZ MARTINEZ  4111;ESTACION CENTRAL;;343028;6294938;-70.68990533;-33.47382332
100842;Fullcarga;ELIZABETH VARAS (C);TALCAHUANO 2317;QUINTA NORMAL;;342537;6300845;-70.6941557786226;-33.4204894788065
100886;Fullcarga;LA PRIMAVERA;LA PRIMAVERA 2087;PUENTE ALTO;;351109;6281750;-70.60516374013714;-33.593878223284605
101014;Fullcarga;ALMACEN SAN JORGE;CAMINO PADRE HURTADO 19271;SAN BERNARDO;;345570;6275893;-70.66585247531194;-33.645896085548316
101086;Fullcarga;CIG;MERCED 631 L10;SANTIAGO;;347035;6298993;-70.6461097;-33.43783998
101094;Fullcarga;ABY;PEDRO ONCAS 635;SAN BERNARDO;;343825;6282631;-70.683487;-33.584896
101118;Fullcarga;CARMEN GLORIA;LEONOR LA CORTE  5780;QUINTA NORMAL;;340482;6299016;-70.71656767;-33.4366763
101121;Fullcarga;HENRES;CELANOVA 1514;LA PINTANA;;346609;6285604;-70.652981730262;-33.5585006554923
101125;Fullcarga;NINIVE;PRINCIPAL 1274;CONCHALI;;345480;6305358;-70.66173340019358;-33.380229689059426
101157;Fullcarga;JAIME VERGARA;ZENTENO 1480 LOCAL 2;SANTIAGO;;346743;6295892;-70.6497789262066;-33.46575629738563
101158;Fullcarga;PAMELITA;JORGE HIRMAS 2862;RENCA;;343393;6301177;-70.68488885;-33.41762234
101209;Fullcarga;FERNANDO;DOCE SUR 3128;LO ESPEJO;;342537;6290783;-70.69591252252249;-33.5112104504505
101211;Fullcarga;CONSTANTINI CHANELL Y CIA. LTDA.;PADRE HURTADO  218;ESTACION CENTRAL;;343071;6296669;-70.68914254142837;-33.45822301525701
101230;Fullcarga;KIOSKO;PEDRO DE VALDIVIA  FRENTE AL 925;PROVIDENCIA;;350425;6299731;-70.6095313761861;-33.4316677731226
101231;Fullcarga;LUCHO DRINK;HECTOR BOCCARDO  1811;INDEPENDENCIA;;345163;6302065;-70.6657113459134;-33.4098766674927
101233;Fullcarga;EL FARO;CHAIHUIN  01320;PUENTE ALTO;;354350;6285040;-70.5697137093175;-33.5646630969443
101235;Fullcarga;SERVICIOS PUBLICITARIOS MEDITERRANEO; VICUÑA MACKENNA 612;PROVIDENCIA;;348424;6297756;-70.63138287;-33.44919745
101263;Fullcarga;ANITA;ARTURO PRAT 96;QUILICURA;;339464;6306733;-70.725576;-33.366677
101264;Fullcarga;BAZAR FERNANDA;DARIO SALAZAR  1750;CERRO NAVIA;;337798;6301249;-70.7450315691675;-33.416146854339196
101265;Fullcarga;ITALO;LOS ALERCES  3014;ÑUÑOA;;351343;6295399;-70.6003694280709;-33.4708476547619
101282;Fullcarga;ALMACEN LA FAMILIA;LINARES 0639;LA GRANJA;;349615;6289132;-70.6200101589693;-33.5271093238331
101286;Fullcarga;ROSITA;LA SERENA 3183;PUENTE ALTO;;350500;6283991;-70.610780;-33.573306
101452;Fullcarga;SO-FI;ASUNCION  250;RECOLETA;;347335;6299751;-70.64275363;-33.43104506
101459;Fullcarga;CHAYO DOS;LUIS INFANTE CERDA  6225;ESTACION CENTRAL;;341987;6294825;-70.7011184595917;-33.4746871149289
101461;Fullcarga;CONTRUCCIONES STEPHANIE ISIS VERA DIAZ;URMENETA 1135;RECOLETA;;346196;6303866;-70.6542934444444;-33.3937863703704
101522;Fullcarga;D LA ESQUINA;IRARRAZAVAL 1915;ÑUÑOA;;350325;6297292;-70.6110040387979;-33.45364607432
101524;Fullcarga;ROMAN SIGUENZA (S);EL DESCANSO 628;MAIPU;;337573;6295260;-70.74853035759651;-33.470099115025896
101576;Fullcarga;NICOLE;PADRE FAUSTINO GAZZIERO 2582;INDEPENDENCIA;;344687;6301807;-70.6708671611111;-33.4121346388889
101577;Fullcarga;EL SOL EIRL;SAN DANIEL  8867;PUDAHUEL;;337045;6299509;-70.75343707;-33.43171681
101650;Fullcarga;GENOVEVA;RADAL 432;ESTACION CENTRAL;;341787;6297546;-70.702800736405;-33.4501282091337
101656;Fullcarga;TIA LUCA;TENIENTE PONCE 1430;CONCHALI;;345201;6304125;-70.66494802;-33.39130999
101657;Fullcarga;ROSSY;DOCTOR CARLOS MIRANDA 603;PUENTE ALTO;;352882;6280114;-70.5863369135802;-33.608877654321
101679;Fullcarga;BOTILLERIA ORUCHA;PEDRO AGUIRRE CERDA 10939;LA PINTANA;;347970;6285264;-70.6383783186153;-33.5617554936371
101683;Fullcarga;REBECA;UNO ORIENTE  8124;LA GRANJA;;349582;6288354;-70.620506;-33.534130
101765;Fullcarga;DONDE EL NEGRO CHICO;TRECE PONIENTE  8490;LA GRANJA;;348547;6287786;-70.63174040939955;-33.539096447463514
101766;Fullcarga;LAS CAVAS;DIVINA PROVIDENCIA  1760;SAN BERNARDO;;344862;6280232;-70.672158;-33.606383
101769;Fullcarga;JUANITO;SARGENTO REBOLLEDO 1475;EL BOSQUE;;345702;6283211;-70.66316123035173;-33.579932434223906
101770;Fullcarga;CENTINELA;AVENIDA SANTA ROSA (CAMINO EL RETIRO) 0516;PUENTE ALTO;;349013;6278382;-70.627750;-33.623658
101772;Fullcarga;ROD NIC;SEIS PONIENTE 8327;LA GRANJA;;349068;6287914;-70.62611413;-33.53801534
101980;Fullcarga;ROSA BUSTOS;EL SALTO 2506;RECOLETA;;348299;6302775;-70.63206026;-33.40380752
101982;Fullcarga;DIOS CON NOSOTROS;LOS DIAMANTES  071;MAIPU;;335978;6288327;-70.7669578706819;-33.532363946461395
101991;Fullcarga;PROYECTO ROUSS;MIGUEL DE CERVANTES 409;ESTACION CENTRAL;;341385;6295766;-70.70743594;-33.46611619
102053;Fullcarga;RIOS;ANTONIO EBNER 1313;QUINTA NORMAL;;342308;6299200;-70.6969043241043;-33.4352929468474
102056;Fullcarga;EL ESFUERZO;CONSUL POINSET  4799;QUINTA NORMAL;;341915;6299791;-70.70102;-33.4299033333333
102142;Fullcarga;SEÑORA CECILIA;NUEVA CENTRAL  4571;CONCHALI;;344079;6304761;-70.6768984770755;-33.3854133771847
102156;Fullcarga;CRISTINA ISABEL;SAN FRANCISCO 13262;LA PINTANA;;345730;6282677;-70.66294666;-33.5847527
102158;Fullcarga;DYMAR;LOS ALELIES 2024;RENCA;;342384;6303292;-70.695366;-33.398418
102209;Fullcarga;PANCHITA;CARLOS CASTELLON 1156;LA FLORIDA;;351026;6287567;-70.60508996;-33.54141744
102213;Fullcarga;CANGREJO;MICHAY 6095;RENCA;;338529;6302132;-70.7370069769352;-33.4082909365171
102217;Fullcarga;KIOSCO;AV PROVIDENCIA  FRENTE AL 1912;PROVIDENCIA;;350023;6300504;-70.6137186801378;-33.4246386832138
102222;Fullcarga;MARANATHA;PADRE JAIME LARRAIN  538;ESTACION CENTRAL;;342228;6295589;-70.69839148555351;-33.46783082880913
102224;Fullcarga;PM;DALCAHUE 5807;ESTACION CENTRAL;;340999;6294778;-70.71176341460716;-33.474963652501046
102227;Fullcarga;CYBER MAYUMY;JOSE JOAQUIN PEREZ 6301;CERRO NAVIA;;339940;6299762;-70.7222653921569;-33.4298703921569
102230;Fullcarga;ALMACEN;INDEPENDENCIA 3734;CONCHALI;;344462;6303788;-70.67294615687209;-33.3942434015419
102233;Fullcarga;NATTY;MAR BALTICO  248/244;PUDAHUEL;;337393;6296139;-70.7503079648729;-33.4621537373333
102235;Fullcarga;LAS DELICIAS DE ALICIA;VICTOR PLAZA MAYORGA 788;EL BOSQUE;;344006;6286770;-70.6808075041303;-33.547599948785056
102291;Fullcarga;EL ILLY;ISMAEL TOCORNAL  9400;SAN RAMON;;346884;6287024;-70.64977091;-33.54572768
102292;Fullcarga;OLY;SAN PABLO  4583;QUINTA NORMAL;;342257;6298803;-70.6975173333333;-33.438861
102294;Fullcarga;RINCONNET; ORTEGA Y GASSET  4508;MAIPU;;339955;6294965;-70.7229574335474;-33.4731204463324
102301;Fullcarga;JAD;CALAMA  684;LA REINA;;357465;6296845;-70.53428520000001;-33.45864202
102332;Fullcarga;EL RINCON;MIRAFLORES 6197;RENCA;;338435;6302559;-70.73794667;-33.40442962
102335;Fullcarga;ANTONIA Y YOYI;CASTRO 990;RENCA;;339651;6301913;-70.7249883826826;-33.410432874833496
102337;Fullcarga;LA ESPERANZA;EL CONQUISTADOR  1640;MAIPU;;333162;6289990;-70.79695900672891;-33.516934643827604
102350;Fullcarga;MI FAMILIA;LOS ZAPOTECAS  0903;LA PINTANA;;349799;6285481;-70.618660;-33.560059
102366;Fullcarga;TUGA TUGA;LOS AZAHARES  3309;PUENTE ALTO;;354582;6283660;-70.56743689728;-33.5771334873091
102375;Fullcarga;TIENDA UPA!-SHELL  (F.160);VITACURA 7721;VITACURA;;354970;6304871;-70.55982466516556;-33.38594730799535
102376;Fullcarga;TIENDA UPA!-SHELL  (F.128);COMANDANTE MALBEC 13500;LO BARNECHEA;;359506;6308178;-70.5105514456498;-33.3567274111286
102424;Fullcarga;SOFIAS;LAS CODORNICES 3131;MACUL;;351371;6291670;-70.60068589071541;-33.5044741667497
102441;Fullcarga;CASA MARCO;5 DE ABRIL 33 ;MAIPU;;336771;6290782;-70.757980;-33.510361
102449;Fullcarga;LA REGALONA;PORTO SEGURO 5154;QUINTA NORMAL;;341473;6297684;-70.70615185973696;-33.44882967186042
102451;Fullcarga;SEBASTIAN CESAR;DIAGONAL CERVANTES 785;SANTIAGO;;346760;6299397;-70.6489989010522;-33.43415794828611
102562;Fullcarga;NACHITA;SALAR DEL CARMEN  10226;LA FLORIDA;;351112;6286579;-70.6043224042923;-33.5503369398537
102840;Fullcarga;KIOSKO ABARROTES;JUAN LARENAS 301;QUILICURA;;339887;6305624;-70.7217951387745;-33.3770099766665
102855;Fullcarga;KIOSCOTE;TIERRA DEL FUEGO  FRENTE AL 306;PUDAHUEL;;336443;6296465;-70.7604656655839;-33.4590691392851
102862;Fullcarga;CAM;CARMEN MENA 552;SAN MIGUEL;;347657;6291106;-70.6407566666667;-33.509037083333304
102864;Fullcarga;CARLITOS;DOCTORES DE LA LEY 4066;PUENTE ALTO;;349311;6278641;-70.625069;-33.621662
102868;Fullcarga;ZG.COM;SICILIA 1487;RENCA;;340242;6302812;-70.718483;-33.402424
102871;Fullcarga;EL SAUSE II;LOS SAUSES 3463;RENCA;;342834;6302842;-70.69061177;-33.40253328
102877;Fullcarga;ANDERSON;DOLORES 462;ESTACION CENTRAL;;343719;6296852;-70.68213383;-33.45666089
102879;Fullcarga;LUIS MARDONES;SAN CARLOS 0567;PUENTE ALTO;;354390;6281409;-70.569878;-33.597412
102880;Fullcarga;CLAUDIO ACUÑA;VECINAL 5375;SAN JOAQUIN;;349229;6291541;-70.6237602566279;-33.505336070896
102881;Fullcarga;EBEN EZER;LA PUNTA 1902;RENCA;;337917;6303303;-70.74337509355591;-33.397641825413
102886;Fullcarga;MARGARITA;CRUZ 1250 1250;INDEPENDENCIA;;346096;6300483;-70.655960;-33.424282
102888;Fullcarga;LA VECINA;RIO RAPEL DEPTO 106 BLOCK 187 DEPTO 106;SAN JOAQUIN;;349187;6292965;-70.62340610000001;-33.4922044
102890;Fullcarga;VIRTIENTES;REY DON FELIPE 1882;LA PINTANA;;348664;6283438;-70.631226;-33.578327
102899;Fullcarga;DULCE PALADAR;PORTALES 706;MAIPU;;336022;6289935;-70.766190;-33.517879
102900;Fullcarga;MARANATHA;URUGUAY 2347;CERRILLOS;;339255;6293293;-70.7307941872216;-33.488089179025
102905;Fullcarga;KIOSKO;TRINIDAD ESQUINA AV LA FLORIDA S/N;LA FLORIDA;;354332;6286912;-70.569036;-33.547501
102906;Fullcarga;NUESTRO SUEÑO;DOCE DE OCTUBRE  312;PUDAHUEL;;336698;6296427;-70.757736;-33.459450
102911;Fullcarga;DON PEPERO;MARIA ELENA  1014 - A;LA FLORIDA;;351598;6285270;-70.599312;-33.562222
102912;Fullcarga;MATILU;LOS VERDALES 6351;LA FLORIDA;;355243;6290848;-70.559158;-33.512421
102913;Fullcarga;CAMPO VERDE;AVEN. LA FLORIDA  9405 lateral;LA FLORIDA;;354201;6287541;-70.570915;-33.542099
102916;Fullcarga;EL ESFUERZO;MANUEL RODRIGUEZ  11007;LA FLORIDA;;354360;6286699;-70.569336;-33.549709
102919;Fullcarga;CURACAUTIN;SAN JORGE 2227-B;LA FLORIDA;;354835;6285895;-70.564354;-33.557026
102921;Fullcarga;K MARKET;CUARTA TRANSVERSAL 5985;SAN MIGUEL;;345399;6291323;-70.6650239314839;-33.5067583059442
103122;Fullcarga;MI ABUELITA ANA;LASTRA  1157;INDEPENDENCIA;;346183;6300040;-70.655098;-33.428284
103125;Fullcarga;JULIO PEREZ;PADRE HECTOR LIMONTA  2590;CERRILLOS;;341586;6291053;-70.706116;-33.508640
103130;Fullcarga;GALAXIA;RECOLETA 3942;RECOLETA;;347298;6304379;-70.642372;-33.389320
103131;Fullcarga;EYDEN FELIX;MARURI 1142;INDEPENDENCIA;;345835;6301265;-70.658630;-33.417187
103132;Fullcarga;KIOSKO;SANTOS DUMONT FRENTE AL 999;INDEPENDENCIA;;346342;6300887;-70.65323426;-33.42066585
103134;Fullcarga;ANTO MARKET;ERNESTO RIED 5983;CONCHALI;;343797;6306570;-70.679619;-33.369072
103135;Fullcarga;HAPPY;RIO VALDIVIA  750;QUILICURA;;336353;6307410;-70.759445;-33.360382
103142;Fullcarga;LAS TRES MARIAS;EL TRANQUE 749;PUENTE ALTO;;350786;6278149;-70.609253;-33.626305
103145;Fullcarga;SIGUENZA (S);TORO MAZOTE 017;ESTACION CENTRAL;;342794;6297022;-70.692062;-33.455002
103146;Fullcarga;LA SACHA;PADRE LORENZO EITING 5794-B;QUINTA NORMAL;;340612;6299858;-70.715027;-33.429111
103151;Fullcarga;DONDE MAJO;TERRAZAS 1908;MAIPU;;337468;6290811;-70.750473;-33.510201
103153;Fullcarga;BENBEL Y CAR LTDA;"ARTURO PRAT 5019 LOCAL ""A""";RENCA;;339860;6302551;-70.7220552116402;-33.4043159523809
103159;Fullcarga;PANCHITO;CERRO CASTILLO 13 LOCAL 2;LO BARNECHEA;;360850;6307267;-70.496269;-33.365131
103160;Fullcarga;FELIX;VIA LACTEA 2921;MAIPU;;333260;6290190;-70.795876;-33.515156
103161;Fullcarga;SANDRITA;DOMINGO FAUSTINO SARMIENTO 0529;MAIPU;;334509;6288048;-70.7828178272394;-33.5346544117657
103164;Fullcarga;I Y R ;VOLCAN OSORNO 1387 LOCAL 3;RENCA;;339254;6302482;-70.729164;-33.405251
103166;Fullcarga;MINIMARKET;LUZ DEL ALBA 1093;RECOLETA;;346353;6304255;-70.6525387940909;-33.3903018899591
103360;Fullcarga;ES - ENTRETENIMIENTOS SIGUENZA (S);NIPAS 1352;PUDAHUEL;;337173;6299447;-70.752075;-33.432304
103363;Fullcarga;JAMES;GUILLERMO FRANKE 601;ESTACION CENTRAL;;342326;6295481;-70.697365;-33.468830
